is_std,ftd_price,min_level,avg_win_stddevsamp,max_win_stddevsamp,min_win_stddevsamp,num_days_ooc_rate,sum_total_ooc_rate,mailbox_wb_rate,mailbox_vault_key_chips_rate,mailbox_vault_coins_rate,spins_completed_rate,avg_wager,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,avg_daily_bonus_amount,max_daily_bonus_amount,min_daily_bonus_amount,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_silver_rate,wildball_gold_rate,wildball_ruby_rate,wildball_emerald_rate,wildball_specia_diamond_rate,vv_completed_rate
0,4.99,49,1.29,1.83,0.68,0.75,2.00,0.00,0.00,0.00,43,626379,0.49,0.61,0.26,0,0,0,850000,900000,800000,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
0,24.99,64,4.35,8.88,0.03,0.13,0.13,0.00,0.00,0.00,21,18676082,0.93,2.36,0.01,255,1053,31,1000000,1350000,600000,0.00,0.13,0.13,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,160,0.68,1.53,0.06,1.00,1.00,0.00,0.00,0.00,57,586067,0.19,0.33,0.03,0,1,0,725000,750000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,60,5.62,10.76,0.49,0.00,0.00,0.00,0.00,0.00,21,84686,0.78,1.30,0.26,2220,2919,1521,700000,700000,700000,0.00,0.13,0.13,0.00,0.00,1.00,0.00,0.00,0.00
0,4.99,24,2.81,4.87,1.01,0.33,0.33,0.00,0.00,0.00,57,748099,0.72,1.00,0.55,113,148,62,1100000,1650000,800000,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1,4.99,76,3.61,5.44,1.78,0.00,0.00,0.00,0.00,0.00,29,1000050,0.91,1.18,0.65,176,195,157,1100000,1200000,1000000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,24.99,229,1.25,1.59,0.91,0.67,6.00,0.00,0.00,0.00,57,5206049,0.36,0.49,0.24,3571,7142,0,1850000,2400000,1300000,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,370,3.15,3.15,3.15,0.00,0.00,0.13,0.00,0.00,22,2959304,0.98,0.98,0.98,84,84,84,950000,950000,950000,0.00,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,2.99,63,2.18,3.87,0.39,0.25,0.25,0.00,0.00,0.50,43,677049,0.54,0.87,0.21,26,39,20,1066666,1200000,1000000,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.25
0,4.99,151,2.80,2.80,2.80,0.13,0.13,0.00,0.00,0.00,22,1347209,0.98,0.98,0.98,67,67,67,550000,550000,550000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.13
0,4.99,66,1.07,1.60,0.66,1.00,1.00,0.33,0.00,0.00,57,427015,0.35,0.46,0.13,0,0,0,900000,950000,800000,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,30,1.12,1.28,0.97,0.40,0.40,0.00,0.00,0.00,34,267238,0.27,0.32,0.22,0,0,0,950000,1200000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,60,1.25,4.79,0.00,0.00,0.00,0.00,0.00,0.00,29,1542935,0.28,0.83,0.00,130,217,54,900000,1300000,550000,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,39,2.44,4.43,0.45,0.50,0.25,0.00,0.00,0.00,44,896992,0.54,0.91,0.17,26,53,0,975000,1000000,950000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,30,5.74,10.64,0.85,0.25,4.50,0.00,0.00,0.00,44,257945,1.04,1.86,0.22,55,108,3,825000,850000,800000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,42,5.17,14.02,0.09,0.50,0.50,0.00,0.00,0.00,44,6160684,1.35,3.53,0.04,53,158,0,950000,950000,950000,0.00,0.00,0.25,0.50,0.50,0.00,0.00,0.00,0.00
0,9.99,115,2.89,4.21,1.58,0.00,0.00,0.00,0.00,0.00,25,431479,0.78,1.00,0.55,839,889,789,1000000,1000000,1000000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,45,2.69,6.77,0.35,1.00,2.00,0.00,0.00,1.00,58,827428,0.41,0.65,0.11,0,0,0,1616666,2000000,850000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,83,1.90,3.28,1.17,0.75,1.25,0.25,0.00,0.00,44,1080298,0.67,0.80,0.59,0,0,0,800000,800000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,42,1.92,2.77,1.41,1.00,0.67,0.00,0.00,0.33,58,425060,0.51,0.61,0.37,0,0,0,866666,900000,850000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,80,0.65,1.18,0.00,0.67,0.17,0.00,0.00,0.00,29,1101166,0.29,0.53,0.00,5,16,0,1230000,2000000,750000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,204,0.82,1.13,0.51,1.00,1.00,0.25,0.00,0.00,44,965471,0.39,0.50,0.20,0,0,0,1025000,1200000,700000,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,78,6.82,7.42,6.05,0.00,0.00,0.00,0.00,0.00,22,240000,1.35,1.59,1.13,1048,1094,1017,950000,1000000,900000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,63,1.36,1.91,0.81,0.13,0.13,0.00,0.00,0.00,22,349107,0.28,0.43,0.13,89,178,0,725000,900000,550000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,511,2.58,5.99,0.30,0.29,0.43,0.00,0.00,0.00,25,2008892,0.49,0.82,0.30,4,10,0,3000000,4000000,2000000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,87,1.08,1.74,0.10,1.00,2.67,0.00,0.00,0.00,58,1436164,0.45,0.74,0.04,0,0,0,900000,1000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,101,7.83,7.83,7.83,0.00,0.00,0.00,0.00,0.00,44,639569,1.19,1.19,1.19,282,282,282,950000,950000,950000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,24.99,93,2.37,4.06,0.68,0.00,0.00,0.00,0.00,0.13,22,561133,1.21,1.82,0.61,2496,3933,1060,900000,1000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,90,11.50,11.50,11.50,0.00,0.00,0.00,0.00,0.00,29,2925462,1.53,1.53,1.53,165,165,165,750000,750000,750000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,2.99,42,2.76,2.76,2.76,0.33,0.67,0.00,0.00,0.00,59,686293,0.75,0.75,0.75,73,73,73,900000,900000,900000,0.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.33
0,9.99,115,4.39,9.39,1.26,0.33,0.33,0.00,0.00,0.00,59,2636556,2.40,6.12,0.50,41,52,34,1333333,1800000,1000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,76,0.74,1.84,0.17,0.80,2.20,0.40,0.00,0.40,35,1326564,0.22,0.61,0.05,0,0,0,1062500,1700000,700000,0.00,0.20,0.40,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,451,0.99,2.82,0.00,1.00,1.17,0.00,0.00,0.17,30,1773361,0.38,0.77,0.00,0,0,0,808333,950000,550000,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,119,5.13,17.55,0.19,0.75,1.25,0.00,0.00,0.00,44,778815,0.57,0.96,0.07,5,10,0,900000,1200000,700000,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
0,9.99,78,0.89,1.34,0.45,0.67,0.33,0.00,0.00,0.33,59,2190553,0.53,0.71,0.36,0,0,0,1050000,1300000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,74,1.06,2.19,0.32,1.00,0.75,0.00,0.00,0.25,45,620025,0.42,0.70,0.23,0,0,0,887500,950000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,86,5.50,5.50,5.50,0.17,0.33,0.00,0.00,0.00,30,78253,0.61,0.61,0.61,0,0,0,2000000,2000000,2000000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,24.99,74,1.72,1.72,1.72,0.17,1.50,0.00,0.00,0.17,30,196399,0.54,0.54,0.54,2,2,2,700000,700000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,451,1.56,1.56,1.56,0.13,0.13,0.00,0.00,0.00,22,1943848,0.40,0.40,0.40,0,0,0,900000,900000,900000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,100,1.84,3.88,0.00,0.75,0.75,0.00,0.00,0.00,45,5485307,0.51,1.09,0.00,13,27,0,983333,1200000,750000,0.00,0.25,0.00,0.00,1.00,0.00,0.00,0.00,0.25
0,4.99,114,10.75,10.75,10.75,0.14,0.14,0.00,0.00,0.00,26,1052273,1.63,1.63,1.63,273,273,273,2000000,2000000,2000000,0.00,0.14,0.00,0.00,0.00,0.00,1.00,0.00,0.00
0,4.99,76,1.18,4.23,0.04,0.00,0.00,0.14,0.14,0.29,26,792283,0.44,1.04,0.00,3445,7005,79,1650000,2650000,850000,0.00,0.14,0.29,0.00,0.00,0.00,0.00,0.00,0.00
0,24.99,59,1.53,1.90,1.16,0.33,3.33,0.00,0.00,0.67,60,3268263,0.53,0.58,0.47,63,126,0,2500000,4000000,1000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,52,5.12,5.12,5.12,0.00,0.00,0.00,0.00,0.00,60,2459222,0.82,0.82,0.82,30,30,30,1200000,1200000,1200000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,34,5.97,16.51,0.46,0.00,0.00,0.00,0.00,0.25,45,2504700,0.93,2.05,0.18,74,107,35,1037500,2000000,550000,0.00,0.25,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,187,0.64,1.21,0.04,0.50,1.33,0.00,0.00,0.00,30,583530,0.29,0.58,0.03,1,3,0,966666,1200000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,49,6.14,11.78,1.73,0.00,0.00,0.17,0.00,0.00,30,2170910,3.45,10.35,0.54,229,380,33,1462500,2000000,950000,0.00,0.33,0.00,0.00,0.50,0.00,0.50,0.00,0.00
0,24.99,54,2.25,2.25,2.25,0.33,16.00,0.00,0.00,0.00,60,98403,0.58,0.58,0.58,6707,6707,6707,1200000,1200000,1200000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,111,2.15,3.26,0.42,1.00,3.50,0.25,0.00,0.00,45,2783419,0.56,0.75,0.20,0,0,0,887500,1350000,550000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.25
0,4.99,50,1.31,2.30,0.33,0.50,0.25,0.00,0.00,0.00,45,1368119,0.34,0.54,0.14,13,27,0,1325000,1800000,850000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,104,1.86,6.38,0.00,0.67,0.50,0.00,0.00,0.00,30,659481,0.27,0.45,0.00,1,2,0,837500,950000,750000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,190,0.99,1.36,0.42,0.80,2.20,0.00,0.00,0.00,36,1025522,0.44,0.65,0.17,1,2,0,1110000,2000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,9.99,44,1.95,3.28,0.26,1.00,0.20,0.00,0.00,0.20,36,1306940,0.44,0.58,0.16,0,0,0,1140000,2000000,800000,0.00,0.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,35,2.13,4.34,0.53,0.75,1.00,0.75,0.00,0.50,45,984950,0.42,0.50,0.28,0,0,0,2316666,5350000,800000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,123,1.50,3.16,0.72,1.00,1.25,0.00,0.00,0.50,45,801107,0.50,0.72,0.25,0,0,0,1300000,2000000,550000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,338,0.83,1.17,0.27,1.00,2.67,0.00,0.00,0.33,60,510638,0.34,0.59,0.12,0,0,0,750000,800000,700000,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,79,2.13,2.85,1.25,1.00,5.33,0.00,0.00,0.33,60,822749,0.51,0.65,0.34,0,0,0,1550000,2000000,1300000,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
0,4.99,69,3.42,5.15,1.70,0.00,0.00,0.00,0.00,0.14,26,2727533,0.85,1.11,0.59,2505,4976,35,1475000,2000000,950000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,71,1.21,2.66,0.16,1.00,0.50,0.00,0.00,0.17,30,818805,0.39,0.74,0.16,1,2,0,875000,1200000,700000,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,121,1.61,4.37,0.46,1.00,0.75,0.00,0.00,0.00,45,1371125,0.48,0.90,0.29,0,0,0,1287500,2000000,800000,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00
0,4.99,74,2.63,2.92,2.35,0.67,1.00,0.33,0.00,0.00,61,1157436,0.66,0.71,0.61,0,0,0,650000,750000,550000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,9.99,24,1.40,4.84,0.31,0.00,0.00,0.00,0.00,0.00,36,318926,0.38,1.15,0.11,484,551,412,1560000,2000000,1000000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,79,4.02,4.02,4.02,0.00,0.00,0.00,0.00,0.00,46,7463785,0.70,0.70,0.70,23,23,23,750000,750000,750000,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00
0,4.99,168,3.91,3.91,3.91,0.14,0.14,0.00,0.00,0.00,26,3000000,0.77,0.77,0.77,4,4,4,950000,950000,950000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,119,1.55,3.58,0.17,0.29,0.57,0.14,0.00,0.29,26,2520233,0.36,0.78,0.10,11,31,0,1516666,2700000,900000,0.00,0.14,0.14,0.00,0.00,0.00,0.00,1.00,0.14
0,24.99,117,3.59,6.93,1.57,0.33,0.67,0.00,0.00,0.00,61,12589181,0.91,1.48,0.47,142,220,50,1766666,2000000,1300000,0.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,115,1.71,5.74,0.00,0.86,1.14,0.14,0.00,0.29,26,1577821,0.53,1.35,0.00,9,26,0,8828571,50000000,700000,0.00,0.14,0.29,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,100,1.09,3.11,0.00,1.00,1.33,0.00,0.00,0.00,61,3033375,0.33,0.83,0.00,0,0,0,1883333,4000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,49.99,117,1.42,3.22,0.43,0.75,1.25,0.00,0.00,0.50,46,14088182,1.06,3.29,0.12,6,12,0,1762500,4000000,850000,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
0,24.99,328,2.30,2.30,2.30,0.13,8.13,0.00,0.00,0.00,23,44055,0.61,0.61,0.61,21884,21884,21884,700000,700000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,62,1.10,3.25,0.00,1.00,0.33,0.00,0.00,0.33,61,1073500,0.23,0.68,0.00,0,0,0,1050000,1200000,900000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,2.99,27,4.24,11.58,0.00,0.00,0.00,0.00,0.00,0.00,61,461826,0.69,1.73,0.00,207,404,48,1016666,1200000,850000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,48,1.31,2.35,0.28,0.67,0.33,0.00,0.00,0.00,61,653054,0.42,0.71,0.13,1,2,0,1100000,1200000,1000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,49,12.61,34.89,0.59,0.33,0.67,0.00,0.00,0.00,61,8992640,1.08,2.58,0.15,31,69,0,1116666,1550000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,471,1.72,4.58,0.00,0.38,0.50,0.00,0.00,0.13,23,5428515,0.68,2.31,0.00,18,48,0,1190000,1900000,900000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.13
0,4.99,23,3.71,8.43,1.09,0.00,0.00,0.00,0.00,0.00,46,685373,0.89,1.37,0.65,133,146,124,1050000,1200000,950000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,63,1.99,4.57,0.42,1.00,1.33,0.00,0.00,0.00,61,1000050,0.66,1.15,0.38,22,64,0,866666,950000,800000,0.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.33
0,4.99,102,0.88,1.50,0.37,0.20,0.20,0.00,0.00,0.20,37,603835,0.31,0.46,0.17,3,8,1,975000,1350000,750000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,44,2.78,3.40,2.16,0.67,2.67,0.00,0.00,0.00,61,1000984,0.55,0.78,0.31,0,0,0,875000,950000,800000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,69,3.89,7.05,0.49,1.00,0.33,0.00,0.00,0.00,61,2988594,0.68,0.96,0.20,1,3,0,1000000,1300000,750000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,113,2.09,3.59,0.59,0.00,0.00,0.00,0.00,0.00,23,400050,0.64,0.97,0.31,630,647,613,825000,850000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,72,2.66,3.19,2.13,0.00,0.00,0.00,0.00,0.25,46,348187,0.93,1.11,0.75,55,58,53,2550000,4000000,1100000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,69,0.58,1.05,0.12,0.67,1.33,0.00,0.00,0.00,62,550135,0.24,0.41,0.07,0,0,0,1075000,1300000,850000,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,14.99,79,2.83,3.89,1.77,0.00,0.00,0.00,0.00,0.00,31,6953417,0.75,0.94,0.55,167,311,23,1400000,1900000,900000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,2.99,68,0.63,0.68,0.57,1.00,3.00,0.00,0.00,0.00,62,187952,0.27,0.48,0.16,0,0,0,1016666,1350000,700000,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00
1,24.99,81,1.15,1.46,0.91,1.00,0.75,0.00,0.00,0.25,47,2882254,0.43,0.67,0.22,735,1471,0,1187500,2000000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,36,1.35,1.35,1.35,0.00,0.00,0.00,0.00,0.00,47,296948,0.71,0.71,0.71,54,54,54,2300000,2300000,2300000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,131,1.21,2.51,0.12,0.75,2.50,0.00,0.00,0.00,47,1493057,0.46,0.68,0.08,0,0,0,2800000,2800000,2800000,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,120,0.90,3.18,0.18,1.00,2.20,0.00,0.00,0.00,37,872705,0.27,0.67,0.09,0,0,0,1520000,4000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,38,0.57,1.48,0.00,1.00,2.33,0.00,0.00,0.00,62,161023,0.14,0.30,0.00,0,0,0,900000,950000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,201,2.33,6.73,0.00,1.00,2.67,0.00,0.00,0.33,62,1234359,0.33,0.78,0.00,113,334,0,2875000,4550000,1200000,0.00,0.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,334,2.71,2.71,2.71,0.00,0.00,0.00,0.00,0.00,27,56282,0.88,0.88,0.88,4055,4055,4055,850000,850000,850000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.14
0,4.99,49,6.09,9.75,2.43,0.00,0.00,0.17,0.00,0.17,31,834115,1.86,3.19,0.52,40,65,15,975000,1000000,950000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,2.99,37,2.61,4.09,1.13,0.33,0.33,0.00,0.00,0.00,62,266991,0.56,0.83,0.29,55,110,0,1375000,2000000,750000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,55,3.62,7.99,1.10,0.33,0.67,0.33,0.00,0.00,62,1658198,0.62,0.72,0.45,13,34,0,1325000,1650000,1000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,88,1.84,1.84,1.84,0.00,0.00,0.00,0.00,0.00,31,240000,0.71,0.71,0.71,333,333,333,750000,750000,750000,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,109,0.92,2.27,0.21,1.00,1.50,0.00,0.00,0.00,47,689737,0.40,0.64,0.04,0,0,0,775000,1000000,550000,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,135,0.95,2.27,0.06,0.00,0.00,0.00,0.00,0.00,38,273429,0.44,0.84,0.04,333,444,244,2000000,2000000,2000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
0,4.99,53,2.18,11.87,0.08,0.00,0.00,0.00,0.00,0.25,24,1502031,0.39,1.18,0.03,51,73,32,1071428,2000000,550000,0.00,0.25,0.13,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,75,5.07,7.59,2.55,0.29,0.86,0.00,0.00,0.00,27,4952549,0.88,0.95,0.81,0,0,0,1075000,1200000,950000,0.00,0.00,0.14,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,129,4.59,4.59,4.59,0.25,1.50,0.00,0.00,0.00,47,697146,0.36,0.36,0.36,19,19,19,750000,750000,750000,0.00,0.25,0.00,0.00,1.00,0.00,0.00,0.00,0.25
1,4.99,109,0.90,1.61,0.15,0.50,2.67,0.00,0.00,0.17,32,869709,0.31,0.49,0.05,1,4,0,1116666,1200000,950000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,60,0.65,2.15,0.00,0.88,1.63,0.00,0.00,0.00,24,318755,0.25,0.62,0.00,0,0,0,1285714,3000000,700000,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,126,3.22,8.81,0.24,0.67,2.00,0.00,0.00,0.00,63,2869948,0.83,1.93,0.20,109,276,0,950000,1000000,900000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
0,4.99,95,1.44,2.96,0.33,0.50,1.00,0.00,0.00,0.00,47,721126,0.46,0.62,0.26,9,26,0,1012500,1350000,550000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,341,3.73,6.30,0.00,1.00,1.00,0.00,0.00,0.00,63,4350554,0.59,1.06,0.00,25,51,0,933333,1000000,850000,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00
0,4.99,43,2.85,10.47,0.04,0.60,0.20,0.00,0.00,0.00,38,1211613,0.36,0.95,0.01,0,0,0,1325000,2000000,800000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,2.99,116,0.85,0.85,0.85,0.13,0.63,0.00,0.00,0.00,24,240000,0.29,0.29,0.29,2,2,2,750000,750000,750000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,40,2.65,5.60,0.80,0.00,0.00,0.00,0.00,0.00,48,1259531,0.47,0.79,0.31,100,150,44,800000,800000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,48,1.05,2.37,0.00,1.00,1.00,0.33,0.00,0.33,63,1322017,0.32,0.57,0.00,0,0,0,925000,950000,900000,0.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.33
0,9.99,225,1.55,3.17,0.49,0.00,0.00,0.00,0.00,0.13,24,3121476,0.60,1.14,0.20,58,77,44,1006250,2000000,550000,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,183,1.65,2.67,0.66,1.00,1.00,0.00,0.00,0.00,64,702692,0.46,0.69,0.27,0,0,0,1133333,1700000,700000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,185,3.09,3.09,3.09,0.00,0.00,0.00,0.00,0.00,38,1765739,0.59,0.59,0.59,25,25,25,900000,900000,900000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,308,1.98,6.81,0.36,0.63,0.75,0.00,0.00,0.25,24,1202507,0.44,0.92,0.23,1,3,0,1030000,1550000,550000,0.00,0.13,0.00,0.50,0.00,0.00,0.50,0.00,0.00
0,14.99,68,1.80,2.08,1.32,0.00,0.00,0.00,0.00,0.00,32,3051949,0.66,0.76,0.60,165,179,155,2200000,2650000,1950000,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,39,1.52,3.28,0.22,0.00,0.00,0.00,0.00,0.00,28,43959,0.37,0.72,0.08,14338,15902,13554,900000,1000000,800000,0.00,0.14,0.14,0.00,0.00,0.00,0.00,1.00,0.14
0,4.99,50,2.74,9.53,0.31,1.00,5.00,0.00,0.00,0.00,48,276817,0.27,0.60,0.12,0,0,0,1325000,1900000,750000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,2.99,109,2.01,3.43,0.59,0.67,1.67,0.00,0.00,0.00,64,510508,0.34,0.40,0.28,0,0,0,1775000,2700000,850000,0.00,0.33,0.33,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,172,8.41,8.41,8.41,0.00,0.00,0.00,0.00,0.00,24,1155487,1.44,1.44,1.44,225,225,225,1350000,1350000,1350000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,36,2.50,5.85,0.11,1.00,2.33,0.00,0.00,0.00,64,537408,0.37,0.73,0.04,4,9,0,1316666,2500000,700000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,9.99,83,0.69,1.05,0.40,0.14,0.14,0.00,0.00,0.00,28,1360015,0.27,0.45,0.18,20,31,11,1287500,2000000,950000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,110,2.97,5.21,0.43,0.33,0.67,0.00,0.00,0.00,64,4358114,1.02,1.34,0.63,63,109,17,900000,1000000,800000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,93,3.22,8.47,0.19,0.67,1.33,0.00,0.00,0.00,65,1142606,0.48,1.01,0.08,2,4,0,1016666,1350000,700000,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00
0,9.99,689,0.78,1.54,0.00,0.50,0.50,0.00,0.00,0.00,24,1614492,0.27,0.54,0.00,0,0,0,1300000,1850000,750000,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
