is_std,ftd_price,max_win_multiplier,avg_total_wins,avg_wager,wildball_silver_rate,wildball_specia_diamond_rate,num_days_ooc_per_day,sum_total_ooc_per_day,avg_win_multiplier,min_win_multiplier,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_gold_rate,wildball_emerald_ruby_rate,vv_completed_rate,,,,
0,4.99,46.82,0.69,487580.96,0.14,0,0.25,0.13,24.32,3.2,0.9,1.61,0.47,105,245,1,0,0.13,0.13,0.86,0,0.63,,,,
0,4.99,115.53,0.36,78916.3,0.17,0,1,6.5,58.4,3.67,0.62,0.92,0.27,107,321,0,0,0,0,0.67,0.17,0.25,,,,
0,4.99,210.67,0.44,476710.42,0.37,0,0.88,60.5,74.9,10,0.85,1.22,0.58,64,105,0,0,0.25,0,0.53,0.11,0.63,,,,
0,9.99,88.7,0.35,1369571.14,0,0,0.71,0.43,27.05,1.72,0.69,1.48,0.41,63,186,0,0,0,0.14,0,0,0,,,,
0,4.99,53.98,0.53,714559.04,0.29,0.14,0.67,0.33,44.08,36.15,0.94,1.13,0.73,128,262,0,0,0,0,0.57,0,0,,,,
0,4.99,1118.5,0.44,399131.94,0.25,0,1,181.25,331.74,27.2,0.7,0.92,0.51,0,0,0,0,0.5,0,0.63,0.13,0.25,,,,
1,24.99,121.8,0.51,796975.49,0,1,0,0,95.78,50,0.93,0.98,0.86,577,906,316,0,0,0,0,0,0,,,,
0,9.99,114.3,0.44,2553273.84,0.5,0.47,0.38,0.38,77.83,7.5,0.92,1.09,0.55,119,311,1,0,0.13,0,0.03,0,0.75,,,,
0,4.99,115,0.42,411148.53,0.83,0,0.5,13.13,37.71,1.02,0.68,1.26,0.09,13,35,0,1,0.13,0.13,0.17,0,0.25,,,,
0,4.99,237.75,0.31,1764323.53,0.33,0.07,1,154.13,102.73,28.28,0.78,1.3,0.54,125,661,0,0.43,0,0,0.37,0.24,1,,,,
1,2.99,48.4,0.33,115854.26,0.75,0,0.33,2,26.22,1.6,0.54,0.68,0.38,24,38,4,0,0.33,0,0.25,0,0.33,,,,
1,4.99,96.33,0.34,345908.29,0,0,0.6,1.2,60.16,11.53,0.83,1.15,0.55,51,107,0,0,0,0,0,0,0,,,,
0,9.99,87.9,0.52,545317.58,0,0,0.2,1,44.7,1.5,0.72,0.88,0.56,231,349,113,0,0,0,1,0,0,,,,
1,4.99,37.5,0.28,289429.35,0,0,1,1,13.26,0,0.28,0.59,0,0,0,0,0,0,0,0.5,0.5,0.33,,,,
0,4.99,119.05,0.39,381568.34,0.75,0,0.33,1,70.66,9.8,0.74,0.95,0.36,111,301,10,0,0,0,0.25,0,0.67,,,,
0,2.99,57.8,0.35,497799.91,0.17,0,1,1,23.07,0.17,0.51,0.91,0.01,47,95,0,0,0.2,0.2,0.83,0,0.2,,,,
0,9.99,170.57,0.36,100885.59,0.28,0.11,1,75.25,69.99,20.45,0.66,0.82,0.41,2,6,0,0,0.13,0,0.56,0.06,0.75,,,,
0,4.99,99.62,0.39,466421.29,0.6,0,0.75,0.63,32.65,2,0.66,1.6,0.27,28,85,0,0,0,0,0.4,0,0.13,,,,
0,4.99,52.26,0.44,166610.59,0.5,0,0,0,22.36,4.98,1.33,3.81,0.21,3378,7449,1391,0,0,0,0.5,0,0.25,,,,
0,24.99,136.4,0.3,12602414.22,0.45,0.03,0.57,0.43,75.88,27,0.79,1.31,0.31,230,613,0,0.25,0.29,0.14,0.48,0.03,0.86,,,,
1,4.99,96.3,0.4,172452.48,0.14,0,1,67.33,41,9.7,0.71,0.85,0.61,0,1,0,0,0,0,0.71,0.14,0.33,,,,
0,4.99,98,0.4,322874.86,0.27,0.09,0.75,2.75,35.67,3.64,0.68,1.33,0.21,29,86,0,0,0.25,0.25,0.27,0.36,0.63,,,,
0,4.99,187.27,0.28,760548.02,0,0,0.8,28.8,50.83,1.56,0.57,0.95,0.33,32,65,0,0,0,0,0,1,0,,,,
1,9.99,115.33,0.27,533808.21,0,0,1,14.67,70.52,23.13,0.69,0.86,0.5,1,3,0,0,0,0,0,0,0,,,,
0,24.99,129,0.4,857538.95,0.47,0.05,0.5,15.17,59.9,20.73,0.78,0.92,0.69,97,328,0,0,0,0,0.42,0.05,0.67,,,,
1,4.99,140.75,0.37,338708.47,0.25,0,0.75,4,47.4,0.03,0.27,0.68,0,1,2,0,0,0.25,0,0.5,0.25,0.25,,,,
0,4.99,119.92,0.4,698919.26,0.54,0.23,0.5,6,52.07,17.9,0.87,1.06,0.76,58,205,1,0,0.33,0,0.23,0,0.5,,,,
0,4.99,79.9,0.53,695977.12,0.25,0,1,9.25,21,0.35,0.62,0.88,0.18,2,4,0,0,0.25,0.13,0.5,0.25,0.25,,,,
1,4.99,196.72,0.43,349578.16,0.64,0,1,63.5,161.61,88.8,0.94,0.96,0.92,20,65,0,0,0.25,0,0.36,0,0.75,,,,
0,2.99,348.73,0.28,3635284.95,0.34,0.06,0.25,0.13,190.05,82.93,1.06,1.86,0.26,679,1349,0,0.5,0.25,0,0.48,0.1,0.5,,,,
0,24.99,194.6,0.3,110892.33,0.33,0,1,300.13,130.98,70.33,0.84,0.95,0.7,47,200,0,0,0.13,0.13,0.67,0,0.25,,,,
0,9.99,74,0.35,2033423.55,0.33,0,0.33,0.17,38.09,6.93,0.63,0.86,0.22,142,373,0,0,0.33,0,0.33,0.33,0.33,,,,
0,9.99,156.25,0.33,657402.58,0.55,0.05,0.13,0.13,86,18,1.03,1.77,0.36,696,1165,38,1,0.25,0.13,0.3,0.1,0.63,,,,
0,4.99,146.47,0.23,115105.99,1,0,1,85,64.42,13.33,0.5,0.71,0.11,0,0,0,0,0.14,0.14,0,0,0,,,,
0,4.99,245.46,0.33,82922.83,0,0,0.14,1,90.87,7.27,0.92,1.39,0.25,1191,1352,1001,0,0,0,0,0,0,,,,
1,4.99,54.27,0.37,290655.31,0,0,0.67,0.33,31.87,4.27,0.56,0.77,0.36,4,8,0,0,0,0.33,1,0,0,,,,
0,4.99,126,0.35,386589.49,0,0,0.75,0.25,77.13,1.4,0.63,0.88,0.28,1,2,0,0,0,0,1,0,0,,,,
1,9.99,126.67,0.35,1088275.41,0,1,0.25,1,67.19,33.33,1.04,1.11,0.95,353,445,268,0,0,0,0,0,1,,,,
1,4.99,51.6,0.52,514474.38,0,0,0.5,0.17,26.17,1,0.47,0.81,0.02,46,77,0,0,0,0,0,0,0,,,,
1,4.99,146.6,0.37,194923.04,0.25,0.75,0.86,12.71,40.17,1.6,0.59,0.88,0.3,17,66,0,0,0,0,0,0,0.29,,,,
0,9.99,131.36,0.36,693226.6,0.57,0.07,0.57,13.71,45.62,2.98,0.53,1.04,0.23,37,83,0,1,0.14,0.14,0.36,0,0.29,,,,
0,4.99,32,0.33,1114971.62,0.25,0,0.63,0.38,12.81,0.4,0.52,1.16,0.07,19,56,0,0,0.13,0.13,0.5,0.25,0.13,,,,
1,9.99,88.28,0.44,140121.25,1,0,0.17,0.67,61.98,40.83,0.81,0.92,0.71,1434,2256,424,0,0,0,0,0,0,,,,
1,4.99,199.88,0.43,604677.03,0.29,0,0.33,0.67,86.57,1.33,0.86,1.46,0.2,27,59,0,0,0,0,0.43,0.29,0,,,,
0,4.99,342.9,0.37,644322.1,0,0,0.88,5,58.22,0.2,0.44,0.88,0.04,1,3,0,0,0.13,0.13,0.75,0.25,0.25,,,,
0,9.99,28.24,0.35,260504.09,0,0,0.33,0.33,20.78,13.64,0.79,1.35,0.44,532,656,429,0,0.67,0.33,0,0,0,,,,
0,9.99,109.09,0.35,175596.81,0.67,0,0.75,9.25,47.59,8.67,0.64,0.78,0.49,180,360,0,0,0,0,0.33,0,0,,,,
0,9.99,284.2,0.35,1781136.16,0.47,0.07,0.33,2.33,114.39,33.67,0.85,1.06,0.67,110,234,0,0,0.33,0,0.27,0.2,0.83,,,,
0,4.99,393.75,0.33,1501218.55,0.67,0,1,20,189.65,82,0.9,0.93,0.86,0,0,0,0,0,0.33,0.33,0,0,,,,
1,24.99,51.8,0.58,542206.15,0.25,0,0.33,0.33,34.01,24.24,0.75,0.9,0.67,781,1848,229,0,0.33,0,0.63,0.13,0.67,,,,
1,4.99,140.07,0.41,136031.61,0.33,0.11,1,15.67,67.46,11.8,0.77,0.94,0.59,10,23,0,0,0.67,0,0.56,0,0.33,,,,
1,9.99,157.6,0.24,836909.97,0.57,0.14,1,3,90.53,6,0.68,0.92,0.33,0,0,0,0,0,0,0.14,0.14,0,,,,
0,9.99,57.67,0.4,1501858.89,0.73,0.09,0,0,33.58,0.67,0.83,1.42,0.33,69,128,1,0,0.14,0.14,0.18,0,0.71,,,,
0,9.99,113.34,0.46,1995376,0.4,0,1,2.38,28.71,1.27,0.62,0.98,0.12,27,81,0,0,0,0.13,0.6,0,0.13,,,,
0,4.99,135,0.48,900617.85,0.15,0,0,0,73.94,18.2,0.87,1.52,0.32,1479,2035,1030,0.5,0,0,0.8,0.05,1,,,,
0,4.99,300,0.38,203827.39,0,0,0.88,74.13,91.64,41.5,0.83,0.99,0.65,195,680,0,0.5,0.38,0.13,0,0,0,,,,
0,9.99,150.56,0.28,416738.72,0.38,0.06,1,29.33,77.43,5.16,0.71,0.96,0.45,0,1,0,0,0.5,0.17,0.38,0.19,0.5,,,,
1,4.99,148.4,0.33,865366.75,1,0,1,1.5,49.3,5.07,0.66,0.85,0.43,123,246,0,0,0,0.25,0,0,0.25,,,,
1,24.99,193.82,0.34,3541669.93,1,0,0,0,120.98,53.5,1.01,1.4,0.81,602,1337,104,0,0.2,0,0,0,0,,,,
0,4.99,33.64,0.45,1013536.93,1,0,0,0,18.93,5,0.72,0.87,0.48,24,35,18,0,0.33,0.33,0,0,0,,,,
0,9.99,54.55,0.38,231241.48,1,0,0.33,2.67,27.06,11.27,0.54,0.61,0.5,479,641,366,0,0.33,0,0,0,0,,,,
0,4.99,112.73,0.35,275321.07,0.54,0,0.75,43.88,72.24,42,0.79,0.89,0.7,60,287,0,0.5,0,0,0.31,0.14,1,,,,
0,9.99,77.78,0.34,488432.1,1,0,0.25,0.25,62.13,38.13,1.18,1.52,0.81,190,210,169,0,0,0,0,0,0,,,,
1,9.99,266.25,0.4,570290.99,0.48,0,0.33,0.33,136.4,54.54,1.3,2,0.92,722,1335,213,1,0.67,0,0.38,0.15,1,,,,
0,9.99,132.93,0.45,675685.71,1,0,1,1.33,74.38,40.2,0.89,0.94,0.84,1,2,0,0,0.33,0,0,0,0,,,,
0,4.99,440.37,0.37,152595.01,0.31,0.19,0,0,153.42,50,1.4,4.81,0.51,796,2509,127,0.33,0.29,0,0.31,0.19,0.57,,,,
0,4.99,202.33,0.47,89587.73,0.27,0.18,1,203.5,90.6,53.8,0.82,0.87,0.76,14,53,0,0,0.13,0,0.45,0.09,0.5,,,,
1,9.99,30.33,0.3,718278.99,0,0,0.5,1,21.35,6.67,0.59,0.8,0.24,41,110,0,0,0.25,0.25,0.67,0.33,0.75,,,,
1,4.99,76.67,0.24,360614.22,1,0,1,0.75,23.71,0.4,0.44,0.58,0.17,0,0,0,0,0,0,0,0,0,,,,
1,24.99,243.6,0.32,1023315.28,0.39,0.05,0.6,0.8,156.75,72.6,0.86,1.03,0.55,361,814,10,1,0.4,0,0.48,0.08,1,,,,
1,4.99,166.27,0.34,479457.03,0.42,0,0.13,0.25,98.64,46.18,0.98,1.3,0.82,323,540,53,0.33,0,0,0.45,0.13,0.75,,,,
0,4.99,116.33,0.29,155068.64,0.25,0,0.67,16.67,66.56,17.33,0.84,1.11,0.64,127,256,0,0,0,0,0.5,0.25,0,,,,
0,4.99,167.33,0.29,256287.34,0,0,0.2,0.2,122.27,42,0.94,1.4,0.32,467,810,74,0,0,0,0.5,0.5,0,,,,
1,4.99,128.5,0.33,194682.75,0.5,0.06,0.75,138.5,91.75,49,0.86,0.93,0.73,88,259,0,0,0,0,0.35,0.09,0.75,,,,
0,4.99,141,0.38,446929.58,0.4,0,0.25,0.25,80.44,52.78,1.05,1.25,0.83,174,243,106,0,0,0,0.6,0,0.25,,,,
0,9.99,138.07,0.35,1134521.56,0.5,0.13,0.29,0.29,73.03,8,0.68,0.81,0.54,7,14,0,0,0,0,0.25,0.13,0.14,,,,
0,24.99,204.33,0.3,239999.46,0.4,0.02,0.13,0.13,123.2,43.73,0.93,1.31,0.54,2464,2875,1933,0,0,0,0.48,0.1,1,,,,
0,2.99,118,0.38,626914.23,0.5,0,0.17,0.17,44.9,1.6,0.74,1.28,0.14,38,90,0,0,0.17,0,0,0.5,0.17,,,,
1,4.99,100,0.51,304882.15,0.4,0.1,0.67,8.67,38.51,5,0.69,0.87,0.5,73,137,0,0,0,0,0.4,0.1,0.33,,,,
0,4.99,400.41,0.35,366802.48,0.18,0.64,0.63,0.88,92.77,2,0.66,1,0.21,32,123,0,0,0.13,0,0.18,0,0.13,,,,
1,4.99,72.4,0.34,419717.77,0,1,0.33,0.67,63.68,47.75,0.86,0.93,0.79,240,344,100,0,0.67,0,0,0,1,,,,
0,4.99,222.53,0.3,1572068.33,0.78,0,0.75,0.38,60.9,0.33,0.52,1.05,0.13,121,270,0,0,0.25,0.13,0.11,0.11,0.25,,,,
1,4.99,17.07,0.34,220123.86,0,0,0.8,1.8,5.33,0.4,0.38,0.56,0.1,0,0,0,0,0,0.2,0,0,0,,,,
1,24.99,151.08,0.38,986910.68,0,0,1,3.33,70.7,4.09,0.64,0.81,0.43,843,1686,0,0,0,0,0,0,0,,,,
0,4.99,122.25,0.36,197075.2,0.55,0,0.5,0.63,69.85,6.4,0.7,1.11,0.33,259,525,0,0,0.25,0.13,0.27,0.18,0.38,,,,
0,4.99,139.33,0.32,196007.51,0.5,0,1,77.67,97.17,48.7,0.7,0.93,0.57,0,0,0,0,0,0,0.5,0,0.33,,,,
1,9.99,104.6,0.49,1022744.37,0.2,0,0.6,0.2,58.09,7.33,1.07,2.09,0.61,49,88,0,0,0,0,0.5,0.3,0.2,,,,
1,24.99,98.36,0.43,920752.71,0.33,0.17,0.25,0.25,51.7,7.4,0.66,0.74,0.58,100,248,38,0,0.25,0.25,0.5,0,0.5,,,,
1,9.99,105.34,0.33,360660,0.44,0.06,1,78,66.34,43.68,0.76,0.88,0.63,35,100,0,0,0,0,0.39,0.11,1,,,,
0,24.99,640.5,0.34,1221830.9,0.31,0.35,0.38,14.5,155.04,20,0.91,1.15,0.7,221,723,0,0.2,0,0,0.27,0.08,0.88,,,,
0,9.99,117.76,0.46,266274.11,0.3,0.3,1,175,87.3,39.27,0.81,0.95,0.58,31,105,0,0,0,0,0.3,0.11,1,,,,
0,9.99,183.1,0.48,42257.58,0.43,0.29,0,0,91.27,48.7,1.26,2.07,0.75,4168,4517,3402,0,0,0,0.29,0,0,,,,
0,4.99,10.67,0.4,4101735.3,0,0,0.63,0.88,4.57,0,0.24,0.51,0,0,0,0,0,0.13,0.25,0,0,0,,,,
0,9.99,43,0.42,660484.11,0.5,0,0.13,0.13,15.91,2.6,0.6,1.02,0.38,263,834,50,0,0.25,0.13,0.5,0,0.13,,,,
0,4.99,111.11,0.33,181648.07,0.25,0,0.8,0.6,62.88,8.33,0.76,1.15,0.41,30,89,0,0,0,0,0.5,0.25,0,,,,
1,4.99,56.15,0.45,276251.92,0.8,0,0.8,26.2,24.97,0.13,0.45,0.86,0.02,6,14,0,0,0.2,0.2,0,0.2,0.4,,,,
1,9.99,256.5,0.36,293586.57,0.53,0.03,0.25,0.75,167.62,80.33,0.89,0.93,0.86,334,525,122,1,0.5,0.25,0.39,0.06,1,,,,
0,24.99,201,0.38,8809491.94,0,0,0.67,0.33,90.33,10,0.81,1.02,0.52,883,2049,0,0,0,0,1,0,0,,,,
1,4.99,37,0.32,168620.06,0,0,0.33,2.33,23.75,10.51,0.75,0.83,0.66,20,40,1,0,0,0,0.8,0.2,0.33,,,,
0,4.99,495.27,0.42,939902.65,0.4,0,1,5.38,125.32,19.5,1.1,3.17,0.52,91,215,0,0,0.13,0.13,0.6,0,0.13,,,,
1,9.99,527.75,0.45,277272.93,0.2,0.5,1,55.5,220.48,88.4,0.83,0.89,0.7,119,331,0,0,0,0,0.25,0.05,1,,,,
0,4.99,26.5,0.49,778118.5,1,0,0.33,1,17.61,6.67,0.77,1.03,0.36,25,55,0,0,0,0,0,0,0.33,,,,
0,4.99,155.31,0.31,1145434.96,0.53,0,0.38,1.75,63.5,2,1.07,2.54,0.22,409,903,0,0,0,0.13,0.35,0.12,0.63,,,,
1,4.99,50,0.34,148749.36,0.75,0,1,11.67,26.33,2,0.49,0.78,0.09,0,0,0,0,0,0,0.25,0,0,,,,
0,4.99,142,0.34,89193.76,0.32,0,0.5,1,70.7,4.27,0.99,2.1,0.27,162,342,11,0,0.25,0,0.52,0.16,0.63,,,,
0,4.99,136.54,0.36,358324.31,0.57,0,0.14,0.14,47.9,4,0.7,1.41,0.19,26,69,1,0,0,0.14,0.29,0.14,0.29,,,,
1,9.99,24,0.35,1099921.72,0,0,0.67,3,23.67,23.33,0.38,0.5,0.26,0,0,0,0,0,0,0,0,0,,,,
1,4.99,68.8,0.35,530613.92,1,0,1,5,18.47,0.33,0.38,0.78,0.09,0,0,0,0,0.2,0,0,0,0.2,,,,
0,4.99,146.67,0.4,119083.84,0.43,0,1,18.5,74.96,4,0.65,0.94,0.24,7,15,0,0,0.38,0.13,0.48,0.08,0.88,,,,
0,24.99,100,0.42,2470970.37,0.5,0,1,10,52.67,5,0.88,1.19,0.57,302,605,0,0,0,0,0,0.5,0.33,,,,
0,4.99,92.43,0.34,613819.03,0.17,0.83,1,2.75,33.81,0.83,0.52,0.96,0.09,0,0,0,0,0.25,0.25,0,0,0,,,,
0,4.99,436.31,0.36,3514320.22,0.12,0.88,0.5,15.67,154.1,0.7,0.77,1.11,0.07,303,588,0,0,0.17,0.17,0,0,0.5,,,,
0,4.99,61,0.34,190050,0,0,0.25,0.25,25.88,1.5,0.62,0.91,0.2,122,226,52,0,0,0,1,0,0,,,,
1,24.99,160.17,0.33,2489282.2,0.14,0.07,0.33,0.33,89.69,25.3,0.84,1.11,0.64,209,475,26,0,0.67,0,0.57,0.21,1,,,,
0,4.99,107,0.38,301984.82,0.5,0,0.2,0.4,55.41,33.5,1.03,1.73,0.68,240,292,200,0,0,0.2,0.38,0.13,0.4,,,,
0,9.99,57,0.42,2357956.97,0.5,0,0,0,26.29,7.13,0.84,1.35,0.5,87,285,23,0,0.25,0.13,0.5,0,0.38,,,,
0,4.99,113.36,0.41,872968.67,0.13,0.83,0.5,1.88,67.46,21.33,0.9,1.16,0.49,248,486,0,0,0,0,0.03,0,1,,,,
0,4.99,293.33,0.24,994589.24,0,0,0.75,21.25,144.72,7.5,0.71,0.97,0.44,0,0,0,0,0,0,0,0,0,,,,
0,4.99,218.27,0.39,121714.71,0.73,0,0,0,85.8,8.23,0.64,0.94,0.29,866,1788,143,0.33,0.25,0,0.27,0,0.25,,,,
0,24.99,151.8,0.39,440184.43,0.29,0,0.14,0.14,52.6,21.27,0.96,1.9,0.59,668,1175,332,0,0.29,0,0.71,0,0,,,,
0,9.99,84.2,0.41,210040.4,0.2,0,0,0,56.97,34.93,0.94,1.2,0.62,804,941,670,0,0.25,0.13,0.67,0.14,0.88,,,,
1,2.99,131.73,0.38,136409.61,0.67,0,1,72.25,67.75,18.83,0.6,0.84,0.31,28,76,0,0,0.25,0,0.33,0,0.5,,,,
0,4.99,250,0.46,972804.84,0.35,0.04,0.25,18.5,122.71,61.74,0.94,1.4,0.79,141,331,1,0.6,0,0,0.47,0.14,1,,,,
1,9.99,105,0.38,361769.49,1,0,0.33,1,67.42,45.5,0.81,0.87,0.72,157,290,69,0,0,0,0,0,0,,,,
0,4.99,137.5,0.36,704522.41,0.6,0,0.4,0.2,42.66,2.67,0.82,1.88,0.29,89,216,0,0,0.2,0,0.2,0.2,0,,,,
1,4.99,100.5,0.34,526506.25,0.5,0,0.8,13.4,40.17,0.13,0.56,0.93,0.12,5,10,0,0,0.2,0,0.31,0.19,0.2,,,,
1,4.99,72,0.37,917910.35,0.8,0,1,1.33,40.2,10.2,0.82,1.06,0.59,49,98,0,0,0.67,0,0.2,0,0.33,,,,
1,4.99,37.68,0.55,379080.54,1,0,0.33,0.33,23.66,8.2,0.56,0.77,0.31,155,416,10,0,0,0,0,0,0.33,,,,
0,4.99,83,0.35,96912.79,0.23,0.08,0.4,21,70.64,51.17,0.77,1.06,0.42,78,188,0,0,0.6,0.2,0.62,0.08,0.6,,,,
0,24.99,42.4,0.48,5485962.55,0,0,1,0.86,11.6,1,0.4,0.76,0.09,0,0,0,0,0,0,0,0,0,,,,
1,4.99,157,0.36,179407.05,0.55,0,0.33,1,77.17,22,0.82,1.16,0.42,270,522,55,0,0,0.33,0.36,0.09,0.33,,,,
1,4.99,47.4,0.41,350977.7,1,0,1,1,21.47,2,0.6,0.79,0.48,0,0,0,0,0,0,0,0,0,,,,
0,4.99,392.4,0.51,742081.03,0.42,0.04,1,238,170.43,80,0.8,0.97,0.6,34,92,0,0,0,0,0.4,0.15,1,,,,
1,9.99,314.5,0.4,3478564.71,0.5,0.1,1,3.57,57.85,1.1,0.61,0.95,0.23,5,14,0,0,0,0.14,0.4,0,0.43,,,,
0,4.99,36,0.33,1502576.25,0,1,1,1.2,12.13,0,0.46,0.89,0,0,0,0,0,0,0,0,0,0,,,,
1,9.99,93.67,0.31,694245.44,0.6,0,1,2.33,60.89,0.33,0.58,0.85,0.06,0,1,0,0,0.33,0.33,0.4,0,0.33,,,,
0,9.99,126.2,0.4,941222.31,0.5,0.14,0.29,0.57,64.32,38.45,0.84,1.39,0.35,338,802,4,0,0.14,0,0.36,0,0.43,,,,
0,4.99,204.8,0.32,97545.75,0.33,0,1,37,58.46,4.2,0.5,0.77,0.15,4,10,0,0,0.17,0.17,0.67,0,0.17,,,,
0,9.99,281,0.3,543336.06,0.49,0.08,0.13,2,125.75,21.2,0.86,1.24,0.47,2146,7435,198,1,0,0,0.31,0.11,1,,,,
1,4.99,72,0.27,163686.22,0.25,0.25,1,15.33,42.02,8.6,0.56,0.77,0.41,0,0,0,0,0,0.33,0.5,0,0,,,,
1,9.99,300.83,0.36,336124.35,0.67,0,0.33,0.33,256.97,195.07,1.01,1.19,0.89,735,1369,395,0,0.67,0,0.22,0.12,0.33,,,,
1,4.99,63.81,0.45,231475.45,0.44,0,0.13,0.13,40.68,20.45,0.84,1.07,0.66,76,150,0,0.33,0.38,0.13,0.38,0.19,0.63,,,,
1,4.99,54.55,0.36,184910.92,0.33,0,0.33,0.33,33.88,11.59,0.66,0.89,0.41,122,226,14,0,0,0,0.33,0.33,0.33,,,,
0,4.99,50,0.48,358904.2,1,0,0.33,0.33,25.65,1.3,0.56,0.74,0.37,20,40,1,0,0,0,0,0,0,,,,
0,4.99,79,0.33,139261.92,0.38,0,1,60.5,56.12,25.87,0.61,0.76,0.44,9,34,0,0,0,0.25,0.5,0.13,0.25,,,,
0,9.99,64,0.36,1651320.84,1,0,0,0,19.42,1,0.63,1.03,0.1,44,96,22,0,0,0,0,0,0,,,,
0,4.99,273.44,0.32,154887.13,0.43,0.03,1,220.43,116.17,35.67,0.77,0.88,0.59,1,2,0,1,0,0,0.33,0.2,0.86,,,,
0,4.99,238.5,0.36,118414.91,0.5,0.03,0.75,60.63,103.74,2,0.64,0.92,0.28,330,1626,0,1,0,0,0.33,0.13,0.5,,,,
1,4.99,100,0.34,454500.67,0.56,0,0.8,9.2,73.45,52.1,0.88,0.99,0.78,22,51,0,0,0.4,0.2,0.22,0.22,1,,,,
0,4.99,155,0.32,7465050.57,0.36,0.09,1,1.88,46.01,0.7,0.53,1.05,0.09,38,113,0,1,0,0,0.45,0.09,0.38,,,,
0,4.99,108,0.32,355370.23,0,0,0.4,12.6,58,8,0.56,0.71,0.4,0,1,0,0,0,0.2,0,0,0,,,,
0,4.99,258.33,0.25,52668.85,1,0,0.13,0.38,103.7,29.53,0.84,1.69,0.5,824,1255,557,0,0,0,0,0,0,,,,
0,9.99,92.05,0.36,474805.74,1,0,0.5,2.13,28.71,0,0.44,0.79,0,1,3,0,0,0,0.13,0,0,0,,,,
0,4.99,97,0.36,252857.78,0.86,0,0.67,1,94.87,92.73,1.45,2.07,0.82,229,458,0,0,0,0,0.14,0,0,,,,
1,9.99,333.33,0.37,564549.67,0.52,0.48,0.75,90.75,166.21,65.64,0.82,1.07,0.67,332,1036,15,0,0,0,0,0,1,,,,
1,9.99,93.87,0.27,453787.76,0.5,0.25,0.8,2.6,44.57,0.33,0.52,0.79,0.04,1,2,0,0,0.2,0,0.13,0.13,0.2,,,,
0,4.99,37.54,0.44,480807.68,0.75,0,0.75,0.75,18.06,3.83,0.65,0.94,0.44,113,337,0,1,0,0.25,0.25,0,0,,,,
1,4.99,59,0.31,1266514.47,0,0,1,1.33,25.39,5.17,0.55,0.74,0.32,0,0,0,0,0,0.33,1,0,0,,,,
0,9.99,159.8,0.44,174940.12,0.44,0.06,1,170.75,84.71,11,0.75,0.92,0.44,0,1,0,0.5,0.25,0.13,0.33,0.17,0.38,,,,
0,4.99,275.93,0.28,2847482.26,0.21,0,0.63,0.38,87.3,1.68,0.81,1.29,0.19,41,83,0,0.5,0,0,0.64,0.14,0,,,,
0,4.99,155.13,0.26,125046.14,0.38,0,0.2,0.2,94.07,55.27,0.71,0.87,0.43,258,322,165,0,0,0,0.5,0.13,0,,,,
0,9.99,42.78,0.41,2046169.23,0,0,0,0,42.78,42.78,0.85,0.85,0.85,36,36,36,0,0,0,1,0,0,,,,
1,4.99,77.4,0.46,615993.58,0.5,0.4,0.5,0.67,35.74,1.6,0.75,1.09,0.35,55,170,0,0,0.17,0.17,0,0.1,0.67,,,,
1,4.99,186.7,0.4,209365.71,0.29,0.57,1,41.5,95.45,25.5,0.76,0.92,0.47,24,49,0,0,0,0,0.14,0,0.25,,,,
0,9.99,386.17,0.34,1111012.58,0.24,0.67,0.88,6.13,113.04,4.09,0.82,1.06,0.17,29,73,0,0,0,0,0.09,0,0.63,,,,
0,4.99,316,0.37,3757182.89,0.38,0.63,0.43,2.29,130.72,36.36,1.05,1.47,0.45,358,892,0,0,0,0,0,0,0.29,,,,
1,4.99,61.12,0.42,1156307.56,0,0,1,1.25,28.48,3,0.72,0.91,0.38,0,0,0,0,0,0,0,0,0,,,,
0,9.99,84,0.38,313598.07,0.57,0.04,0.25,0.38,54.69,24,0.72,1.14,0.31,461,1034,1,0.33,0,0,0.35,0.04,0.88,,,,
1,24.99,79,0.34,5959896.94,0.54,0.08,0.2,0.4,39.78,10.2,0.73,0.98,0.32,60,202,0,0.5,0,0,0.27,0.12,0.8,,,,
1,4.99,118.53,0.34,555818.14,0.39,0,1,123.6,72.83,50,0.78,0.94,0.61,10,21,0,0.2,0,0,0.45,0.16,1,,,,
0,9.99,27.75,0.42,2681470.36,0.5,0,0.75,0.75,10.61,0.2,0.67,1.55,0.05,170,496,0,0,0,0,0.5,0,0.25,,,,
0,24.99,84.75,0.48,6067397.1,0.33,0,0.13,0.13,84.75,84.75,0.94,0.94,0.94,195,195,195,0,0.13,0,0.33,0.33,0,,,,
1,9.99,21.2,0.42,1017668.02,0,0,1,1.6,6.07,0.5,0.41,0.77,0.18,0,0,0,0,0.2,0.2,0,0,0,,,,
0,4.99,311.4,0.41,111602.05,0.33,0.08,1,30.25,130.85,20,0.72,0.91,0.64,11,28,0,0,0,0,0.58,0,0.25,,,,
1,4.99,172.9,0.34,431845.86,0,0,0,0,119.53,63,0.79,1.09,0.59,660,1125,368,1,0,0,0,0,0,,,,
0,9.99,105,0.37,216760.08,0.45,0,1,11,47.71,17.5,0.75,0.85,0.62,11,20,0,0,0,0,0.45,0.09,0.5,,,,
